#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52164.37  16.853  0.016
52165.39  16.78  0.011
52166.39  16.763  0.013
52167.45  16.726  0.02
52168.39  16.712  0.012
52169.38  16.681  0.016
52170.39  16.668  0.014
52171.41  16.685  0.016
52172.41  16.685  0.02
52173.41  16.704  0.013
52174.43  16.753  0.014
52176.37  16.804  0.012
52178.5  16.932  0.017
52179.37  16.917  0.019
52180.36  17.124  0.063
52182.35  17.184  0.027
52184.32  17.279  0.039
52186.47  17.398  0.037
52188.35  17.4  0.029
52190.41  17.474  0.023
52192.36  17.465  0.018
52194.35  17.477  0.018
52197.36  17.514  0.03
52202.33  17.632  0.016
52205.29  17.775  0.023
52208.31  17.959  0.036
52219.33  18.312  0.11
52228.29  18.754  0.046
52233.28  18.918  0.056
52250.24  19.334  0.083
