#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
58178.7998  17.208  0.032
58178.80262  17.17  0.033
58179.03433  17.102  0.027
58179.03714  17.101  0.027
58179.4162  16.9  0.029
58179.41904  16.905  0.028
58179.8511  16.685  0.03
58179.85391  16.678  0.027
58180.00602  16.631  0.029
58180.00883  16.623  0.028
58180.49976  16.442  0.037
58180.87193  16.235  0.024
58180.87475  16.254  0.024
58181.02928  16.225  0.022
58181.0321  16.218  0.024
58181.79766  15.851  0.022
58181.80047  15.85  0.022
58182.04065  15.781  0.023
58182.04346  15.76  0.024
58182.84414  15.463  0.024
58182.84696  15.458  0.023
58183.12176  15.37  0.023
58183.12456  15.366  0.023
58184.79773  14.866  0.022
58184.80056  14.863  0.024
58185.11163  14.877  0.022
58185.11446  14.877  0.023
58185.83164  14.642  0.022
58185.83447  14.646  0.022
58186.06157  14.68  0.022
58186.0644  14.677  0.022
58189.02242  14.255  0.022
58189.02524  14.261  0.023
58192.01074  14.068  0.022
58192.01263  14.072  0.022
58195.01542  13.997  0.023
58195.0173  14.002  0.023
58196.00738  14.015  0.023
58196.00928  14.001  0.023
58197.01203  14.042  0.023
58197.01391  14.043  0.023
58201.39267  14.142  0.022
58201.39456  14.151  0.023
58205.01883  14.345  0.022
58205.02072  14.349  0.022
58211.4344  14.868  0.024
58211.4363  14.889  0.022
58220.74282  15.696  0.023
58220.74471  15.713  0.022
58227.00248  16.168  0.025
58227.00436  16.194  0.024
58228.96913  16.273  0.026
58228.97102  16.27  0.024
58232.98866  16.48  0.025
58232.99054  16.449  0.024
58238.37835  16.657  0.042
58238.38024  16.673  0.046
58242.71703  16.741  0.024
58242.71891  16.724  0.024
58250.95431  16.878  0.043
58250.95619  16.644  0.033
58371.31679  18.846  0.031
58371.32077  18.86  0.029
58379.77498  18.943  0.028
58379.77897  18.949  0.029
58391.06296  19.051  0.044
58391.06693  19.14  0.046
58411.27941  19.46  0.031
58411.28454  19.397  0.03
58424.24822  19.639  0.028
58424.25335  19.607  0.028
58453.27634  20.008  0.029
58453.28147  20.031  0.028
58455.06194  19.81  0.028
58457.06645  20.132  0.028
58458.30272  20.165  0.033
58460.31329  20.167  0.032
58460.3184  20.201  0.031
58462.32527  20.203  0.035
58462.33039  20.247  0.035
