#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|WFC3|WFC3_f125w        4951.238132249884     All      -0.8358853113706168        1.368487389452433          1.2271453738920801        0.7727985723277736        
Zeropoint     AB|WFC3|WFC3_f160w        6077.2817006239875    All      1.9161957814399984         -0.4089084720593661        -1.1900823412683614       -0.8104708580629089       
Zeropoint     AB|ACSWF|F850LP           3574.919970448225     All      -0.10100437174712465       0.046799463059699065       -0.04065238940853533      0.04633044216868221       
Check         All|All|All               All                   All      0.979306098322257          1.006378380452766          -0.003589356784816644     0.008658156433546949      
Lambda        AB|WFC3|WFC3_f125w        4951.238132249884     All      -0.0013388181907871585     -3.675271990093035e-05     -0.005723119134491053     0.00016872903891236278    
Lambda        AB|WFC3|WFC3_f160w        6077.2817006239875    All      -0.00022349156748386538    -0.00010281538177281636    -0.0010628935808867342    -8.123855006655887e-06    
Lambda        AB|ACSWF|F850LP           3574.919970448225     All      -0.0008880918578383233     0.0003928691852560805      -0.0005965429887875493    0.00039063018033567087    
MWEBV         All|All|All               All                   All      -0.11656123524619733       -0.9704681719592045        -0.009970309594908855     -0.2785905111164527       
Redshift      All|All|All               All                   All      3.4964632515050433         -0.6325822508046031        2.2401617888701875        -1.2449978297180557       
