#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
58441.84653  17.315  0.03
58441.84824  17.336  0.031
58443.86468  16.922  0.044
58443.86656  17.059  0.04
58444.68382  17.19  0.034
58444.68571  17.16  0.033
58446.855  17.088  0.028
58446.8567  17.096  0.028
58449.15933  16.73  0.047
58449.16123  16.798  0.054
58449.27183  17.063  0.028
58449.27353  17.008  0.038
58453.25469  17.498  0.029
58453.25639  17.163  0.029
58454.98913  17.268  0.029
58454.99101  17.234  0.028
58457.26528  17.361  0.028
58457.26716  17.379  0.028
58458.20135  17.423  0.028
58458.20324  17.405  0.029
58462.29838  17.699  0.029
58462.30026  17.693  0.03
58462.81887  17.695  0.029
58462.82074  17.708  0.028
58469.17315  17.851  0.032
58469.17503  17.817  0.031
58471.16966  17.838  0.029
58471.17152  17.848  0.03
58475.20781  17.948  0.033
58475.20966  17.981  0.033
58481.54522  18.255  0.029
58481.54708  18.256  0.029
58482.61928  18.352  0.031
58482.62116  18.324  0.03
58488.18692  18.636  0.031
58488.18876  18.61  0.031
58494.54134  18.791  0.041
58494.54321  18.781  0.04
58499.88384  19.023  0.051
58511.90012  19.258  0.038
58511.90196  19.324  0.038
58516.09659  19.403  0.034
58516.09936  19.496  0.034
