#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58441.8501  17.711  0.042
58441.85181  17.656  0.04
58444.68775  17.659  0.05
58444.68971  17.779  0.056
58446.85855  17.689  0.041
58446.86027  17.691  0.041
58449.16326  17.036  0.063
58449.16515  17.533  0.068
58449.27537  17.852  0.061
58449.27708  17.817  0.068
58453.25826  17.644  0.045
58453.25995  17.786  0.04
58454.9924  17.701  0.039
58454.99427  17.873  0.037
58457.26848  18.0  0.04
58457.27037  18.0  0.042
58458.20457  18.102  0.038
58458.20645  18.163  0.037
58462.30227  18.369  0.041
58462.30414  18.306  0.04
58462.82277  18.405  0.041
58462.82464  18.411  0.042
58469.17706  18.233  0.042
58469.17894  18.316  0.043
58471.17352  18.247  0.042
58471.17537  18.278  0.042
58475.21167  18.239  0.046
58475.21352  18.229  0.044
58481.54912  18.342  0.039
58481.55098  18.383  0.04
58482.62318  18.52  0.043
58482.62506  18.475  0.041
58488.19078  18.915  0.044
58488.19263  18.814  0.042
58516.1023  20.002  0.058
58516.10507  19.895  0.056
