#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
56265.102760000154  18.711  0.016
56266.13461000007  18.54  0.012
56268.18066000007  18.199  0.023
56269.23806999996  18.257  0.014
56270.200079999864  18.215  0.013
56271.164780000225  18.22  0.014
56272.171740000136  18.198  0.014
56273.14118999988  18.214  0.013
56274.10081000021  18.205  0.014
56275.12033999991  18.229  0.016
56276.15048999991  18.23  0.016
56277.130739999935  18.233  0.015
56279.15214999998  18.337  0.019
56280.09169000015  18.351  0.014
56281.11755000008  18.339  0.016
56282.075459999964  18.437  0.013
56283.07144000009  18.402  0.024
56284.17205000017  18.552  0.023
56290.073549999855  18.994  0.026
56293.086269999854  19.089  0.02
56301.09523000009  18.893  0.023
56306.09323000023  18.825  0.02
56311.08466000017  18.941  0.026
56312.075559999794  19.061  0.053
56315.098280000035  19.204  0.026
56326.07164000021  19.719  0.033
