#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb             Phase    dmu/dP                     dmB/dP                    ds/dP                    dc/dP                      
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_B    4291.310462816036    All      -1.4137930939332441        0.7959906909832171        1.3213137178270495       0.7787634411266342         
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_V    5368.655158936352    All      1.6687655191452004         0.28410953039292863       -2.9460930539794425      -0.5824986114486826        
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_I    7796.776616313061    All      0.7549641132728413         -0.0841225274660573       1.6675714830412969       -0.19890206760985046       
Check         All|All|All                                All                  All      1.0099365384847978         0.9959776939100884        0.04279214688890387      -0.002637237931898906      
Lambda        Linear_AB11_off|CalanTololo|Bessell12_B    4291.310462816036    All      -0.00040124829616345107    1.608487988990445e-05     -0.001929617295737198    4.982918779718547e-05      
Lambda        Linear_AB11_off|CalanTololo|Bessell12_V    5368.655158936352    All      -4.375945074068559e-05     -3.403070286273223e-05    -0.002698472015406915    -0.00011725143916377654    
Lambda        Linear_AB11_off|CalanTololo|Bessell12_I    7796.776616313061    All      -2.3492961709676984e-05    2.8369238972440955e-06    -7.23187755855562e-05    5.349255163420157e-06      
MWEBV         All|All|All                                All                  All      -0.7577108175165477        -4.003413102381348        0.4009679098090968       -1.039338658378161         
Redshift      All|All|All                                All                  All      2.761750799163902          -0.24651371183370685      7.175221095258216        -0.6596935573118023        
