Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54014.586849395 0.4088898340231304
Redshift 0.0686464 0 F
Color 0.7557932471553674 0.02413467988390579
X0 6.326894967183213e-05 2.0694719471475466e-06
X1 6.980080808223175 0.4512155636416211
RestFrameMag_0_UX 21.29944557923455 0.0
RestFrameMag_0_B 21.110403346323487 0.03551348061574876
RestFrameMag_0_V 20.261179757489565 0.0
RestFrameMag_0_R 20.019751767088355 0.0
CovDayMaxDayMax 0.16719089636746312 -1
CovDayMaxRestFrameMag_0_B 0.004097991598088838 -1
CovDayMaxX1 0.011247076062643982 -1
CovDayMaxColor -0.000473696847731815 -1
CovRestFrameMag_0_BDayMax 0.004097991598088832 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0012612073054451627 -1
CovRestFrameMag_0_BX1 0.009381732105960702 -1
CovRestFrameMag_0_BColor 0.0004088563673356569 -1
CovX1DayMax 0.01124707606264402 -1
CovX1RestFrameMag_0_B 0.009381732105960702 -1
CovX1X1 0.20359548487242582 -1
CovX1Color -0.002373609109322248 -1
CovColorDayMax -0.00047369684773181174 -1
CovColorRestFrameMag_0_B 0.0004088563673356571 -1
CovColorX1 -0.002373609109322246 -1
CovColorColor 0.0005824827730986069 -1

dmu_estimate 0.1123796327693091
FirstPhase  -15.275383321367322
LastPhase  44.58061020465176
LatestNegPhase  -2.191932144251409
EarliestPosPhase  4.373980584225761
NightsNegPhase  9
NightsPosPhase  28

salt3source   1
salt2_version   salt3-f22
