#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
53521.27  15.595  0.011
53522.37  15.126  0.01
53523.37  14.783  0.01
53524.35  14.523  0.01
53527.35  13.989  0.01
53528.34  13.878  0.01
53531.33  13.681  0.01
53532.36  13.671  0.01
53533.34  13.64  0.01
53534.33  13.662  0.01
53535.33  13.647  0.01
53536.33  13.677  0.01
53542.22  14.088  0.01
53543.32  14.195  0.01
53544.29  14.26  0.01
53545.31  14.369  0.01
53546.24  14.438  0.01
53547.32  14.558  0.01
53548.28  14.652  0.01
53549.29  14.776  0.01
53550.28  14.87  0.01
53551.22  14.974  0.01
53553.23  15.179  0.01
53555.26  15.4  0.01
53557.23  15.588  0.011
53559.2  15.746  0.01
53561.22  15.911  0.01
53563.22  16.085  0.01
53565.2  16.202  0.01
53570.19  16.472  0.025
53572.2  16.613  0.035
53574.2  16.657  0.02
53576.22  16.72  0.016
53578.19  16.722  0.017
53580.19  16.765  0.026
53582.19  16.827  0.025
53584.19  16.842  0.021
53586.18  16.87  0.017
53588.19  16.905  0.027
53590.18  16.956  0.025
53592.18  17.007  0.025
53596.18  17.051  0.063
53599.17  17.066  0.056
53602.16  17.098  0.041
53605.16  17.227  0.019
53608.16  17.238  0.039
53611.16  17.21  0.027
53614.15  17.28  0.038
53617.15  17.266  0.034
53618.15  17.457  0.042
53621.15  17.49  0.028
53624.14  17.393  0.078
