#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53521.27  15.279  0.01
53522.37  14.931  0.01
53523.37  14.65  0.01
53524.35  14.419  0.01
53527.35  13.938  0.01
53528.34  13.826  0.01
53531.33  13.636  0.01
53532.36  13.59  0.01
53533.34  13.56  0.01
53534.33  13.541  0.01
53536.33  13.549  0.01
53537.32  13.564  0.01
53542.22  13.743  0.01
53543.32  13.804  0.01
53544.29  13.865  0.01
53545.31  13.898  0.01
53546.24  13.962  0.01
53547.32  14.034  0.01
53548.28  14.072  0.01
53549.29  14.138  0.01
53550.28  14.191  0.01
53551.22  14.238  0.01
53553.23  14.347  0.01
53555.26  14.469  0.01
53557.23  14.558  0.01
53559.2  14.678  0.01
53561.22  14.784  0.01
53563.22  14.895  0.01
53565.2  15.005  0.01
53570.19  15.357  0.01
53572.2  15.409  0.015
53574.2  15.52  0.01
53576.22  15.608  0.01
53578.19  15.641  0.01
53580.19  15.701  0.01
53582.19  15.739  0.012
53584.19  15.83  0.013
53586.18  15.883  0.012
53588.19  15.942  0.012
53590.18  15.969  0.011
53592.18  16.006  0.013
53596.18  16.141  0.052
53599.17  16.197  0.01
53602.16  16.292  0.023
53605.16  16.352  0.02
53608.16  16.464  0.019
53611.16  16.501  0.019
53614.15  16.589  0.028
53617.15  16.685  0.025
53618.15  16.683  0.029
53621.15  16.721  0.029
53624.14  16.85  0.028
