#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
53521.27  15.212  0.01
53522.37  14.793  0.01
53523.37  14.524  0.01
53524.35  14.283  0.01
53527.35  13.764  0.01
53528.34  13.676  0.01
53531.33  13.542  0.01
53532.36  13.535  0.01
53533.34  13.483  0.01
53534.33  13.486  0.01
53535.33  13.442  0.01
53536.33  13.465  0.01
53537.32  13.502  0.01
53542.22  13.752  0.011
53543.32  13.81  0.01
53544.29  13.888  0.01
53545.31  13.953  0.01
53546.24  14.019  0.01
53547.32  14.052  0.01
53548.28  14.086  0.01
53549.29  14.142  0.01
53550.28  14.174  0.01
53551.22  14.182  0.01
53553.23  14.223  0.01
53555.26  14.283  0.01
53557.23  14.3  0.01
53559.2  14.339  0.01
53561.22  14.416  0.01
53563.22  14.5  0.01
53565.2  14.617  0.01
53570.19  14.985  0.01
53572.2  15.058  0.01
53574.2  15.187  0.01
53576.22  15.262  0.01
53578.19  15.344  0.01
53580.19  15.408  0.01
53582.19  15.464  0.01
53584.19  15.543  0.01
53586.18  15.624  0.011
53588.19  15.699  0.01
53590.18  15.76  0.017
53592.18  15.807  0.013
53596.18  15.89  0.053
53599.17  16.016  0.017
53602.16  16.13  0.015
53605.16  16.202  0.015
53608.16  16.315  0.021
53611.16  16.395  0.02
53614.15  16.476  0.027
53617.15  16.61  0.022
53618.15  16.587  0.023
53621.15  16.732  0.031
53624.14  16.742  0.031
