#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
53412.32  18.49  0.015
53413.32  18.442  0.025
53414.37  18.489  0.009
53415.36  18.484  0.009
53416.36  18.532  0.01
53417.35  18.548  0.009
53418.37  18.583  0.009
53419.36  18.611  0.01
53420.39  18.671  0.011
53421.38  18.739  0.011
53422.32  18.762  0.023
53423.29  18.824  0.043
53424.32  18.904  0.027
53425.3  19.012  0.058
53426.35  19.006  0.037
53427.34  19.133  0.029
53428.37  19.23  0.029
53429.34  19.372  0.058
53430.39  19.445  0.029
53431.38  19.527  0.027
53432.37  19.597  0.027
53436.32  20.026  0.021
53444.36  20.745  0.024
53445.35  20.789  0.024
53446.36  20.832  0.033
53453.25  21.194  0.134
53455.33  21.019  0.152
53456.33  21.258  0.133
53460.28  21.248  0.086
53464.35  21.498  0.048
53465.35  21.556  0.045
53466.35  21.478  0.042
53467.33  21.446  0.044
53468.3  21.575  0.036
53472.36  21.607  0.04
53474.28  21.657  0.051
53475.33  21.677  0.041
53477.25  21.693  0.039
53478.33  21.58  0.036
53479.34  21.642  0.044
53480.34  21.774  0.061
