#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_4Sh1_SAO_V
@MAGSYS  Linear_AB11_off
50920.16000000015  16.223  0.006
50922.14999999991  16.288  0.007
50925.33999999985  16.408  0.006
50930.25999999978  16.775  0.007
50931.310000000056  16.815  0.009
50936.18000000017  17.149  0.009
50938.20999999996  17.257  0.014
50952.189999999944  17.964  0.014
50955.14999999991  18.084  0.01
50964.14999999991  18.398  0.028
50980.189999999944  18.742  0.025
50987.22999999998  18.897  0.015
