#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
58632.77522  18.769  0.039
58632.77785  18.703  0.053
58635.09834  17.041  0.025
58635.10096  17.035  0.025
58635.72498  16.728  0.026
58635.72759  16.728  0.026
58635.87626  16.649  0.029
58635.87889  16.642  0.029
58636.41164  16.434  0.024
58636.71937  16.314  0.026
58636.72201  16.316  0.026
58637.06581  16.161  0.024
58637.06844  16.16  0.024
58637.7505  15.957  0.031
58637.75151  15.962  0.033
58640.75633  15.248  0.027
58640.75733  15.236  0.026
58641.77225  15.097  0.025
58641.77325  15.087  0.025
58644.76679  14.859  0.028
58644.76779  14.874  0.025
58644.95544  14.852  0.025
58647.96796  14.798  0.025
58647.96861  14.792  0.025
58650.86132  14.924  0.036
58650.86196  14.879  0.035
58653.69748  14.948  0.027
58653.69813  14.947  0.027
58657.10206  15.232  0.026
58657.10271  15.205  0.026
58660.34581  15.436  0.024
58660.34646  15.433  0.025
58665.09226  15.729  0.025
58665.09289  15.74  0.026
58668.07513  15.913  0.026
58668.07576  15.931  0.026
58675.71595  16.511  0.026
58675.71729  16.526  0.027
58679.01789  16.715  0.028
58679.01925  16.721  0.027
58685.35838  16.977  0.025
58685.35973  16.96  0.025
58690.76338  17.147  0.026
58690.76472  17.169  0.026
58695.01626  17.273  0.027
58695.01795  17.286  0.027
58705.9797  17.582  0.044
58705.98139  17.556  0.042
58711.72121  17.77  0.039
