#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4752.865119498945     All      0.8779749447031451         0.20585555310042025        -0.34191371309161145       -0.23418943657859143       
Zeropoint     AB|MEGACAMPSF|r           3374.6720861431377    All      -1.6789449724310335        -0.07039212261439332       -0.23246071825883757       0.5135849287997327         
Zeropoint     AB|MEGACAMPSF|i           4126.380177514742     All      1.8001347949442932         0.8637242016938274         0.5737058821806076         -0.2794178786292256        
Check         All|All|All               All                   All      0.9991647672164049         0.9991876321798543         -0.0006685491698414925     -2.2386408084329457e-05    
Lambda        AB|MEGACAMPSF|z           4752.865119498945     All      -0.00011663879475585248    -3.954105009762896e-05     -0.000534683384267593      1.252808147740481e-06      
Lambda        AB|MEGACAMPSF|r           3374.6720861431377    All      -0.0033231328235681958     -0.00016307577862138858    -0.001323117424125052      0.000970289888547777       
Lambda        AB|MEGACAMPSF|i           4126.380177514742     All      0.0007697286136512417      0.00036248621436562483     -2.8659630603681254e-05    -0.00013393119500922516    
MWEBV         All|All|All               All                   All      -0.4706335274809559        -1.7316606833309933        -0.04406541665670912       -0.41272446838176113       
Redshift      All|All|All               All                   All      -0.08801832653509567       -0.9463540252724556        -0.11706955372411233       -0.284812451986177         
