Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53964.05299427526 1.1395400878387132
Redshift 0.127284 0 F
Color -0.012659470997398472 0.04101888086032904
X0 0.00020044808840581784 2.0809296249082547e-05
X1 -0.3244564529781967 0.3311072538396989
RestFrameMag_0_UX 19.502703406933666 0.0
RestFrameMag_0_B 19.88855949158113 0.11271450135969824
RestFrameMag_0_V 19.880917392390554 0.0
RestFrameMag_0_R 19.892626560930413 0.0
CovDayMaxDayMax 1.298551611791462 -1
CovDayMaxRestFrameMag_0_B 0.10948746953494484 -1
CovDayMaxX1 0.048586216357105576 -1
CovDayMaxColor 0.028519346667092032 -1
CovRestFrameMag_0_BDayMax 0.10948746953494481 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.012704558816765415 -1
CovRestFrameMag_0_BX1 0.019094330395551546 -1
CovRestFrameMag_0_BColor 0.003704122795347943 -1
CovX1DayMax 0.04858621635710541 -1
CovX1RestFrameMag_0_B 0.01909433039555153 -1
CovX1X1 0.10963201354526682 -1
CovX1Color 0.003646239623241249 -1
CovColorDayMax 0.028519346667092008 -1
CovColorRestFrameMag_0_B 0.0037041227953479423 -1
CovColorX1 0.003646239623241253 -1
CovColorColor 0.001682548587033868 -1

dmu_estimate 0.10020720021834113
FirstPhase  10.044017057581781
LastPhase  42.82946242893104
LatestNegPhase  1000
EarliestPosPhase  10.044017057581781
NightsNegPhase  0
NightsPosPhase  8

salt3source   1
salt2_version   salt3-f22
