#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
57171.75544  15.898  0.045
57172.96767  15.667  0.023
57172.96925  15.674  0.023
57176.95415  15.347  0.022
57176.95575  15.351  0.023
57180.96108  15.227  0.022
57180.96266  15.217  0.022
57184.72089  15.221  0.022
57184.72259  15.204  0.023
57188.95415  15.358  0.022
57191.71245  15.625  0.027
57199.9845  16.234  0.027
57199.98605  16.214  0.027
57201.70376  16.405  0.033
57201.70543  16.379  0.028
57205.70029  16.658  0.029
57205.7019  16.628  0.028
