#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54869.18  17.15  0.006
54870.33  16.918  0.007
54871.29  16.757  0.006
54872.29  16.633  0.006
54873.27  16.538  0.007
54874.21  16.471  0.005
54878.26  16.322  0.008
54879.29  16.32  0.004
54883.27  16.45  0.006
54884.23  16.498  0.008
54888.15  16.794  0.006
54898.18  17.814  0.01
54900.19  18.03  0.013
54902.17  18.201  0.018
54908.17  18.68  0.017
54911.24  18.866  0.02
54914.16  19.017  0.032
54915.15  19.069  0.026
54917.23  19.14  0.021
54928.1  19.337  0.029
54931.14  19.427  0.04
54938.15  19.571  0.025
