#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                    ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           4576.797654970276     All      2.2640037214597433         0.63824293435637          0.06386674176113213       -0.526713694945309        
Zeropoint     AB|MEGACAMPSF|r           3742.6210857865794    All      -2.197510292346247         0.25778749351808017       -0.19202852896860023      0.791201914461117         
Zeropoint     AB|MEGACAMPSF|z           5271.416183981247     All      0.9372043260331965         0.10342628682167287       0.1290006584537203        -0.26583223094572117      
Check         All|All|All               All                   All      1.003697755146693          0.9994567146961231        0.0008388712462522041     -0.001344011429913139     
Lambda        AB|MEGACAMPSF|i           4576.797654970276     All      -0.00028934476385892547    -0.0001999719386233934    -0.002130979577256445     -6.598416183993515e-05    
Lambda        AB|MEGACAMPSF|r           3742.6210857865794    All      -0.0037071754644079184     0.00033185810857312746    -0.0015970597749384592    0.0012443766722522727     
Lambda        AB|MEGACAMPSF|z           5271.416183981247     All      0.00016595004707709807     1.1001763123683232e-05    -8.174513243426226e-05    -5.411966354948169e-05    
MWEBV         All|All|All               All                   All      -0.1456535351514452        -1.9941089836553516       0.017630106568967         -0.6013160012716475       
Redshift      All|All|All               All                   All      9.295104815049342          0.5985202513983268        0.49936769792106656       -2.8104792146696513       
