Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 52954.431942569885 0.4452857877606464
Redshift 0.679 0 F
Color -0.01988216622237013 0.052124392847080425
X0 4.188829736269128e-06 1.6421759345271232e-07
X1 0.628082604269855 0.42905021978299973
RestFrameMag_0_UX 23.655142028992945 0.0
RestFrameMag_0_B 24.088091659403315 0.04256486844668589
RestFrameMag_0_V 24.079326746670926 0.0
RestFrameMag_0_R 24.110978108334574 0.0
CovDayMaxDayMax 0.19827943278161944 -1
CovDayMaxRestFrameMag_0_B 0.0075572567474862275 -1
CovDayMaxX1 0.11409121180385025 -1
CovDayMaxColor 0.0023787747086682315 -1
CovRestFrameMag_0_BDayMax 0.0075572567474862466 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.001811768025883676 -1
CovRestFrameMag_0_BX1 0.014056676947378548 -1
CovRestFrameMag_0_BColor 0.0004278794622710376 -1
CovX1DayMax 0.11409121180385023 -1
CovX1RestFrameMag_0_B 0.014056676947378546 -1
CovX1X1 0.18408409109584037 -1
CovX1Color 0.006893223873130346 -1
CovColorDayMax 0.002378774708668235 -1
CovColorRestFrameMag_0_B 0.0004278794622710375 -1
CovColorX1 0.0068932238731303445 -1
CovColorColor 0.002716952329676769 -1

dmu_estimate 0.1621719885531094
FirstPhase  -14.885016420418504
LastPhase  42.82790793931597
LatestNegPhase  -5.939215348353703
EarliestPosPhase  4.138211691549961
NightsNegPhase  8
NightsPosPhase  14

salt3source   1
salt2_version   salt3-f22
