Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54410.435989527716 0.35711588451766635
Redshift 0.185316 0 F
Color 0.011659766495592782 0.032000956100291696
X0 7.423965686764977e-05 2.603781620201734e-06
X1 -0.9667156485861337 0.501003819174781
RestFrameMag_0_UX 20.637043963653436 0.0
RestFrameMag_0_B 20.967120411229804 0.03807964763868257
RestFrameMag_0_V 20.940547131173624 0.0
RestFrameMag_0_R 20.927961029977276 0.0
CovDayMaxDayMax 0.1275317549748352 -1
CovDayMaxRestFrameMag_0_B 0.00216980041307589 -1
CovDayMaxX1 0.0042438314915841805 -1
CovDayMaxColor 0.001168732491750504 -1
CovRestFrameMag_0_BDayMax 0.002169800413075893 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0014500595642862233 -1
CovRestFrameMag_0_BX1 0.012133087837246481 -1
CovRestFrameMag_0_BColor 0.0006426001754414608 -1
CovX1DayMax 0.004243831491584292 -1
CovX1RestFrameMag_0_B 0.01213308783724648 -1
CovX1X1 0.25100482682771663 -1
CovX1Color 0.005006929393064547 -1
CovColorDayMax 0.0011687324917505075 -1
CovColorRestFrameMag_0_B 0.000642600175441461 -1
CovColorX1 0.005006929393064547 -1
CovColorColor 0.0010240611913327963 -1

dmu_estimate 0.10478556963888223
FirstPhase  -14.495977045543508
LastPhase  19.187584131393393
LatestNegPhase  -3.5923564076723196
EarliestPosPhase  1.4689133296801975
NightsNegPhase  3
NightsPosPhase  7

salt3source   1
salt2_version   salt3-f22
