#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
58193.15098  18.149  0.033
58193.1538  18.182  0.034
58193.3701  17.967  0.034
58193.37292  18.088  0.034
58194.24395  17.884  0.024
58194.24676  17.887  0.024
58197.24983  17.339  0.023
58197.25264  17.433  0.023
58200.08767  16.985  0.028
58200.09049  17.126  0.031
58203.30066  16.995  0.038
58203.30347  17.016  0.036
58206.2011  17.049  0.024
58206.20391  17.055  0.024
58211.21758  17.257  0.026
58211.22039  17.221  0.025
58215.31482  17.486  0.025
58215.31763  17.485  0.028
58219.63867  17.854  0.026
58219.64152  17.867  0.027
58223.26022  18.209  0.025
58223.26303  18.2  0.025
58227.24289  18.579  0.03
58227.24572  18.579  0.031
58231.60744  18.98  0.04
58231.61027  18.984  0.036
58247.47896  19.901  0.034
58247.48411  19.816  0.034
58253.16983  19.937  0.036
58253.17495  19.843  0.053
