#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
58193.14701  18.043  0.049
58193.14891  18.006  0.048
58193.36617  18.048  0.055
58193.36804  17.989  0.052
58194.24  17.93  0.029
58194.24187  17.907  0.029
58197.24587  17.34  0.025
58197.24775  17.34  0.026
58200.0837  17.271  0.04
58200.08559  17.046  0.037
58203.29671  16.911  0.038
58203.2986  16.886  0.036
58206.19714  16.958  0.027
58206.19903  16.982  0.028
58211.21362  17.101  0.03
58211.21552  17.075  0.029
58215.31086  17.331  0.032
58215.31274  17.288  0.03
58219.6347  17.623  0.029
58219.6366  17.568  0.03
58223.25627  17.808  0.028
58223.25816  17.788  0.029
58227.23895  17.995  0.036
58227.24083  18.001  0.036
58231.60347  18.327  0.045
58231.60537  18.325  0.049
58247.47082  19.149  0.034
58247.4748  19.095  0.034
58253.1617  19.236  0.033
58253.16567  19.291  0.035
