#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58194.25366  17.812  0.046
58194.25554  17.793  0.046
58197.25953  17.31  0.044
58197.26141  17.323  0.044
58200.09738  17.119  0.057
58200.09927  17.019  0.055
58203.31037  17.068  0.063
58203.31226  17.063  0.062
58206.21081  17.34  0.044
58206.2127  17.318  0.043
58211.22729  17.485  0.048
58211.22919  17.524  0.049
58215.32453  17.942  0.058
58215.32641  17.931  0.057
58219.64841  18.111  0.059
58219.65031  18.088  0.056
58223.26992  17.996  0.045
58223.27181  18.057  0.045
58227.2526  17.93  0.052
58227.25449  17.957  0.053
58231.61719  17.903  0.053
58231.61907  17.891  0.053
58247.49749  18.713  0.051
58247.50146  18.704  0.047
58253.18835  19.019  0.051
58253.19232  19.022  0.05
