#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
56484.43  16.44  0.016
56485.46  15.887  0.012
56486.43  15.418  0.008
56487.38  15.007  0.01
56488.4  14.62  0.012
56489.38  14.303  0.01
56490.44  13.983  0.007
56491.4  13.798  0.008
56492.39  13.629  0.009
56493.4  13.496  0.016
56494.41  13.37  0.009
56496.32  13.18  0.026
56497.41  13.116  0.008
56498.39  13.071  0.009
56499.38  13.056  0.036
56500.45  12.976  0.013
56501.4  13.016  0.01
56502.36  13.007  0.009
56503.3  13.046  0.01
56504.35  13.03  0.009
56505.34  13.05  0.007
56506.35  13.057  0.007
56507.33  13.116  0.011
56508.34  13.137  0.009
56509.34  13.19  0.014
56510.34  13.222  0.006
56511.32  13.283  0.006
56512.31  13.342  0.011
56513.32  13.409  0.009
56514.32  13.471  0.009
56516.33  13.611  0.009
56517.32  13.666  0.009
56518.36  13.705  0.011
56519.31  13.783  0.01
56520.34  13.832  0.008
56521.41  13.875  0.029
56522.33  13.907  0.008
56523.26  13.951  0.009
56524.31  14.039  0.026
56525.29  14.082  0.019
56528.36  14.133  0.01
56529.34  14.183  0.01
56530.33  14.266  0.007
56531.32  14.289  0.011
56533.3  14.422  0.01
56534.31  14.45  0.008
56535.28  14.509  0.008
56536.26  14.574  0.009
56537.29  14.678  0.131
56538.28  14.878  0.142
56539.28  14.736  0.008
56540.28  14.779  0.032
56541.26  14.816  0.009
56542.28  14.863  0.008
56543.26  14.908  0.009
56544.24  14.96  0.01
56545.26  14.987  0.011
56546.26  15.024  0.01
56548.24  15.092  0.01
56551.26  15.189  0.012
56553.24  15.226  0.015
56555.27  15.282  0.013
56558.23  15.352  0.01
56561.23  15.418  0.011
56563.22  15.475  0.011
56565.22  15.551  0.026
56567.23  15.63  0.017
56569.19  15.658  0.026
56571.2  15.704  0.013
56573.2  15.734  0.013
56577.2  15.861  0.013
56579.18  15.915  0.033
56581.19  15.951  0.021
56583.19  15.979  0.018
56585.19  16.04  0.017
56587.18  16.126  0.027
56589.18  16.126  0.017
56592.16  16.217  0.016
56596.19  16.285  0.022
56598.14  16.343  0.017
56600.14  16.46  0.077
56602.13  16.455  0.018
56604.13  16.499  0.019
56606.14  16.526  0.022
56609.12  16.602  0.028
56614.14  16.726  0.053
56618.09  16.783  0.039
56644.11  17.328  0.12
56647.09  17.373  0.097
56656.12  17.523  0.065
56665.11  17.723  0.07
