#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_R
@MAGSYS  Linear_AB11_off
56505.42  12.875  0.007
56511.19  13.165  0.008
56523.43  13.672  0.007
56527.36  13.724  0.006
56545.41  14.572  0.007
56548.35  14.665  0.009
56559.2  15.067  0.015
56562.3  15.152  0.011
56569.36  15.379  0.044
56573.3  15.494  0.019
56575.18  15.563  0.042
56578.23  15.64  0.025
56581.22  15.727  0.01
56585.23  15.854  0.011
56599.15  16.278  0.014
56601.13  16.329  0.01
56605.15  16.428  0.013
56609.16  16.553  0.012
56631.18  17.155  0.033
56635.18  17.257  0.064
56642.13  17.56  0.123
56665.13  18.031  0.066
56667.16  18.173  0.123
56670.16  18.084  0.359
56789.48  20.103  0.358
56849.32  21.778  0.66
56852.28  21.186  0.391
56874.3  21.673  0.592
56884.33  22.095  0.525
56888.3  21.623  0.444
56891.28  21.95  0.408
56894.21  21.77  0.663
56906.28  22.09  0.606
56916.25  22.084  0.5
56931.22  21.673  0.62
56937.2  22.202  0.887
56948.32  21.938  0.7
57000.11  22.452  0.541
