25 25
2.5067254327288553  -0.0014067013542198375  -0.01876885144757371  -0.007050977416511436  -0.001256637872146072  -0.008535657565217097  -0.018693624387715473  -0.017943798430267232  -0.015927289779579485  -0.04325158196699106  -0.0033129232396590974  -0.02373734821314988  -0.025139907474428774  -0.02803280024467968  -0.0233107349427021  -0.054095040265172215  -0.032977939173209896  -0.017438268160881728  -0.032094185398025436  -0.02759226385300662  -0.015035018344090604  -0.009104148738563803  -0.012848559012336424  -0.011880457658763832  -0.019090066377522707  
-0.0014067013542198375  0.18379951155363994  -0.0014908400897804565  -0.0005880043766627501  -9.385077725762083e-05  -0.0006800038106214574  -0.0014297740395953148  -0.0013942832357339186  -0.0012001453896210133  -0.003115872297090848  -0.0002723640729527873  -0.0018027785366348734  -0.001746174294294909  -0.0019811206348417103  -0.001671722674815367  -0.0036149038091240504  -0.0024137430328432462  -0.0012304720117711828  -0.0022158085801521825  -0.001963033211578827  -0.0010331940739203877  -0.000742012778733752  -0.0009392633031637368  -0.0008827968698246315  -0.001352574136274797  
-0.018768851447573707  -0.001490840089780456  2.410908050444523  -0.007998933807954906  -0.0012515865568952943  -0.009143348024579443  -0.019145615454910017  -0.018663760580603143  -0.016025262989353327  -0.04102293055254204  -0.0037942444898797912  -0.024030670351851222  -0.02269242174509657  -0.025954408539353633  -0.021936798499308782  -0.04656078141927854  -0.031929889331485856  -0.01604490477100745  -0.02886333975527123  -0.025797726236867748  -0.013382733333068886  -0.010085075768398687  -0.012406260923361606  -0.01180604677798591  -0.01773032891311643  
-0.007050977416511432  -0.0005880043766627499  -0.007998933807954906  0.8679732229258331  -0.00045735808152410436  -0.0036684903078854215  -0.0072943622139156885  -0.0072216639304997585  -0.005977230849730687  -0.014443080498664124  -0.0016531388247005515  -0.009029935282500354  -0.007572572718572874  -0.00889940681070118  -0.007659374378980479  -0.01480226618233068  -0.011442526803247362  -0.005455768102764981  -0.00957178929056707  -0.008930506527958378  -0.004400100152240174  -0.00417530768080895  -0.00444654335228031  -0.004361836196784611  -0.006090953700585346  
-0.001256637872146073  -9.385077725762089e-05  -0.0012515865568952947  -0.0004573580815241044  0.17456057120550222  -0.0005682312116100523  -0.0012626481215650012  -0.0012071320930232548  -0.0010876118545840772  -0.003012810912332549  -0.00021602109596996697  -0.0016149674521979695  -0.001783606755548428  -0.0019716200238069238  -0.0016246882965781726  -0.003905619595332387  -0.0022727862720582923  -0.0012304003341260929  -0.002281370722764981  -0.001925365873523873  -0.0010706865543898074  -0.0005917530431347597  -0.0008828783311354056  -0.0008170346333448506  -0.0013431066142606703  
-0.008535657565217094  -0.0006800038106214569  -0.009143348024579443  -0.0036684903078854215  -0.0005682312116100521  1.0958075855280993  -0.008717539612078372  -0.008489211431025651  -0.007268290667568763  -0.018509888290887743  -0.0017338567840114374  -0.01090396961877701  -0.010203596267568267  -0.01168660901865503  -0.009918527055514227  -0.02079235442391727  -0.01441210692650584  -0.007206824129715904  -0.01295386798355142  -0.011625443263408714  -0.00599468318906684  -0.004596048552586606  -0.005612337410210786  -0.005341276372333065  -0.00797126795642011  
-0.01869362438771546  -0.0014297740395953148  -0.019145615454910014  -0.007294362213915689  -0.001262648121565001  -0.008717539612078372  2.489576852603859  -0.018190241704161704  -0.016000008721947668  -0.04297690153328582  -0.0034284330843088757  -0.023853099311101314  -0.0247402917897445  -0.02765069732178072  -0.023022201817665296  -0.05272846091132393  -0.03279717299574126  -0.017199088029656084  -0.03156010973591814  -0.027223813954498893  -0.014736253117819965  -0.009356879636823539  -0.012775963153806632  -0.011891817386223816  -0.0188436780131955  
-0.017943798430267232  -0.0013942832357339186  -0.018663760580603147  -0.007221663930499758  -0.0012071320930232545  -0.008489211431025651  -0.0181902417041617  2.362732478312841  -0.015331908777889789  -0.04053687805934671  -0.003408672008223401  -0.022936993399981537  -0.022998659951992333  -0.0259411277914848  -0.021752967940091582  -0.048353274792369  -0.03113696473694662  -0.016080332114754403  -0.029282558412758508  -0.025659968153263584  -0.013644919084123129  -0.009206012293523158  -0.012146567481684151  -0.011377217069680281  -0.017672369177484226  
-0.01592728977957948  -0.0012001453896210129  -0.016025262989353327  -0.005977230849730687  -0.0010876118545840774  -0.007268290667568763  -0.016000008721947668  -0.015331908777889793  2.164350688859967  -0.03733495221590689  -0.002805579180559787  -0.020383720496703863  -0.021814681513291218  -0.024293838133849065  -0.020097185913653195  -0.0473302611553143  -0.02848620104389837  -0.015154448919229778  -0.027913614552368033  -0.02385209212793964  -0.013098948699216495  -0.007751063254914488  -0.011063088589266233  -0.010226748782536533  -0.01656195018932671  
-0.04325158196699105  -0.0031158722970908467  -0.04102293055254204  -0.014443080498664123  -0.0030128109123325484  -0.01850988829088774  -0.0429769015332858  -0.04053687805934671  -0.03733495221590689  6.23416191580567  -0.006723628543948222  -0.055268003170872104  -0.0692079974638141  -0.074206943112043  -0.05977191972572249  -0.1618753876744517  -0.08172252568558096  -0.046996669433275094  -0.08948781484183092  -0.07204258288756848  -0.04248109419090448  -0.019179276466654818  -0.03192146694306969  -0.028800137726860037  -0.05051762836350008  
