#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
58037.51  17.192  0.056
58038.49  17.168  0.089
58042.49  16.976  0.035
58043.48  16.952  0.035
58044.48  16.941  0.072
58045.47  16.82  0.206
58050.47  16.993  0.037
58051.46  16.982  0.04
58053.46  16.943  0.037
58054.45  16.994  0.039
58055.45  17.006  0.174
58056.45  17.021  0.037
58058.44  17.009  0.083
58059.3  17.163  0.079
58064.43  17.118  0.118
58065.42  17.19  0.109
58067.42  17.328  0.365
58068.42  17.153  0.169
58070.42  17.113  0.04
58075.4  17.131  0.155
58076.4  17.161  0.084
58078.4  17.18  0.17
58079.38  17.212  0.051
58085.38  17.464  0.066
58086.31  17.622  0.152
58087.28  17.298  0.126
58093.34  17.682  0.106
58094.34  17.713  0.14
58095.34  17.895  0.133
58096.34  17.663  0.11
58097.33  17.829  0.059
58098.34  17.797  0.152
58099.28  17.936  0.159
58100.31  18.012  0.075
58106.3  18.111  0.081
58109.3  18.128  0.106
58115.22  18.274  0.346
58130.21  18.895  0.254
