#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
58037.51  17.061  0.026
58038.49  17.026  0.047
58042.49  16.839  0.23
58043.48  16.813  0.02
58044.48  16.801  0.046
58045.47  16.824  0.034
58050.47  16.827  0.22
58051.46  16.837  0.018
58053.46  16.883  0.019
58054.45  16.882  0.017
58055.45  16.876  0.017
58056.45  16.912  0.299
58058.44  17.017  0.036
58059.3  17.007  0.041
58064.43  17.247  0.04
58065.42  17.122  0.047
58067.42  17.302  0.18
58068.42  17.256  0.025
58070.42  17.287  0.028
58075.4  17.308  0.179
58076.4  17.394  0.056
58078.4  17.255  0.167
58079.38  17.442  0.031
58080.38  17.194  0.287
58082.38  17.506  0.33
58085.38  17.698  0.042
58086.31  17.879  0.108
58087.28  17.761  0.135
58093.34  17.987  0.076
58094.34  18.007  0.107
58095.34  18.109  0.091
58096.34  18.224  0.103
58097.33  18.145  0.038
58098.34  18.114  0.11
58099.28  18.235  0.047
58100.31  18.329  0.051
58106.3  18.416  0.133
58109.3  18.487  0.085
58115.22  18.536  0.226
58130.21  19.067  0.177
