#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
58031.33  18.09  0.228
58036.52  17.294  0.057
58037.51  17.106  0.03
58038.49  17.068  0.085
58042.49  16.869  0.022
58043.48  16.837  0.21
58044.48  16.85  0.046
58045.47  16.826  0.087
58050.47  16.898  0.023
58051.46  16.938  0.026
58053.46  16.978  0.023
58054.45  17.001  0.023
58055.45  16.994  0.018
58056.45  17.04  0.021
58058.44  17.124  0.044
58059.3  17.177  0.05
58064.43  17.357  0.049
58065.42  17.391  0.059
58068.42  17.519  0.033
58070.42  17.591  0.033
58075.4  17.702  0.119
58076.4  17.992  0.098
58078.4  17.778  0.255
58079.38  17.936  0.057
58082.38  18.173  0.408
58085.38  18.205  0.072
58086.31  18.258  0.162
58087.28  18.264  0.233
58093.34  18.614  0.137
58094.34  18.475  0.26
58095.34  18.599  0.15
58096.34  18.838  0.193
58097.33  18.714  0.181
58098.34  18.77  0.159
58099.28  18.722  0.071
58100.31  18.664  0.146
58106.3  18.972  0.095
58109.3  19.016  0.136
58115.22  18.886  0.296
58130.21  19.256  0.208
