Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 55361.6935783227 0.27172992490214437
Redshift 0.0529 0 F
Color -0.09531426991265816 0.08913690788718014
X0 0.001557873233495437 0.00021593780076523676
X1 0.4418404584604729 1.1905656565018923
RestFrameMag_0_UX 17.145781429235246 0.0
RestFrameMag_0_B 17.661437674113564 0.15049458661063256
RestFrameMag_0_V 17.731383996808205 0.0
RestFrameMag_0_R 17.801010377298653 0.0
CovDayMaxDayMax 0.07383715208732503 -1
CovDayMaxRestFrameMag_0_B 0.0036870683352931755 -1
CovDayMaxX1 0.03383933258992263 -1
CovDayMaxColor 0.0014031636010007232 -1
CovRestFrameMag_0_BDayMax 0.0036870683352931174 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.022648620599105187 -1
CovRestFrameMag_0_BX1 0.1655845777234179 -1
CovRestFrameMag_0_BColor 0.012967678030085231 -1
CovX1DayMax 0.03383933258992209 -1
CovX1RestFrameMag_0_B 0.16558457772341786 -1
CovX1X1 1.417446582441782 -1
CovX1Color 0.08887672752247579 -1
CovColorDayMax 0.0014031636010009662 -1
CovColorRestFrameMag_0_B 0.012967678030085234 -1
CovColorX1 0.08887672752247583 -1
CovColorColor 0.007945388347687637 -1

dmu_estimate 0.12298159080615753
FirstPhase  -6.085115702062241
LastPhase  13.773588828280127
LatestNegPhase  -6.075884056130211
EarliestPosPhase  10.919937009497414
NightsNegPhase  1
NightsPosPhase  2

salt3source   1
salt2_version   salt3-f22
