Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53674.41162615775 0.6256079541755319
Redshift 0.328 0 F
Color -0.05570504527770265 0.03265322999585427
X0 3.857510391161904e-05 1.4658576018913525e-06
X1 0.6466237604520932 0.8002147612902594
RestFrameMag_0_UX 21.201086445167576 0.0
RestFrameMag_0_B 21.677339288321985 0.04125807860530458
RestFrameMag_0_V 21.704989344035646 0.0
RestFrameMag_0_R 21.756404652049635 0.0
CovDayMaxDayMax 0.3913853123276944 -1
CovDayMaxRestFrameMag_0_B 0.0073895139771327795 -1
CovDayMaxX1 0.21401786019738042 -1
CovDayMaxColor 0.005133776135155079 -1
CovRestFrameMag_0_BDayMax 0.007389513977132791 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0017022290502014916 -1
CovRestFrameMag_0_BX1 0.023657360701441334 -1
CovRestFrameMag_0_BColor 0.0004120993368000118 -1
CovX1DayMax 0.21401786019738045 -1
CovX1RestFrameMag_0_B 0.023657360701441334 -1
CovX1X1 0.6403436641868268 -1
CovX1Color 0.009154087578169393 -1
CovColorDayMax 0.005133776135155088 -1
CovColorRestFrameMag_0_B 0.00041209933680001217 -1
CovColorX1 0.009154087578169403 -1
CovColorColor 0.0010662334291621572 -1

dmu_estimate 0.1414976121532543
FirstPhase  -14.429459456139913
LastPhase  23.19382593542692
LatestNegPhase  -0.14429755854683
EarliestPosPhase  1.4264644896465175
NightsNegPhase  6
NightsPosPhase  7

salt3source   1
salt2_version   salt3-f22
