#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           5325.753454632168     All      1.4149226899801657         0.18726968412714484        0.06699916181840855        -0.3968971077146251        
Zeropoint     AB|MEGACAMPSF|i           4618.513802008659     All      1.5290365620689177         0.45005553097148265        0.09019552840972904        -0.347434607070131         
Zeropoint     AB|MEGACAMPSF|r           3777.9934413554743    All      -1.9446257579194703        0.3618993828643724         -0.15595743074541166       0.7443514569288996         
Check         All|All|All               All                   All      0.9993334941296129         0.9992245979629999         0.0012372594827259331      1.9742144143464202e-05     
Lambda        AB|MEGACAMPSF|z           5325.753454632168     All      0.0001968374043955393      -1.0420693845185764e-07    -0.00018686576852088734    -7.248932300369796e-05     
Lambda        AB|MEGACAMPSF|i           4618.513802008659     All      -0.00012832146852902762    -0.00011203381301116317    -0.0009170047971557881     -3.5616287196247076e-05    
Lambda        AB|MEGACAMPSF|r           3777.9934413554743    All      -0.0034182809709236554     0.0004969285167011736      -0.0013236823145764652     0.0012162426744390402      
MWEBV         All|All|All               All                   All      -0.10722084513744146       -2.0207607410718254        0.02433357508851678        -0.6222170020023639        
Redshift      All|All|All               All                   All      6.589023198673535          -0.3685435908518997        -2.1485832543598726        -2.362189803053009         
