#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
56590.16  16.43  0.038
56591.13  16.155  0.034
56592.13  15.947  0.097
56596.12  15.461  0.022
56597.11  15.418  0.104
56598.11  15.326  0.021
56599.11  15.296  0.098
56602.1  15.197  0.023
56603.1  15.209  0.039
56604.11  15.193  0.018
56605.11  15.24  0.018
56607.1  15.334  0.02
56609.09  15.38  0.019
56611.1  15.457  0.168
56613.1  15.644  0.023
56615.11  15.655  0.086
56619.11  15.94  0.116
56621.1  15.958  0.028
56625.1  15.923  0.032
56629.09  16.024  0.045
56641.1  16.716  0.044
56649.09  17.018  0.126
56656.1  17.267  0.084
