#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
56590.16  16.572  0.029
56591.13  16.267  0.023
56592.13  16.053  0.022
56596.12  15.542  0.016
56597.11  15.481  0.016
56598.11  15.405  0.013
56599.11  15.359  0.014
56602.1  15.266  0.016
56603.1  15.269  0.035
56604.11  15.256  0.013
56605.11  15.29  0.013
56607.1  15.369  0.021
56609.09  15.401  0.017
56611.1  15.366  0.175
56613.1  15.607  0.019
56615.11  15.831  0.057
56619.11  15.986  0.063
56621.1  16.079  0.02
56625.1  16.21  0.023
56629.09  16.426  0.037
56641.1  17.138  0.051
56649.09  17.405  0.087
56656.1  17.583  0.073
