#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54547.23  16.292  0.009
54548.24  16.16  0.008
54551.23  15.943  0.007
54552.23  15.892  0.006
54558.18  15.862  0.008
54560.19  15.926  0.006
54562.19  15.995  0.008
54564.2  16.095  0.006
54566.21  16.192  0.007
54568.19  16.309  0.009
54569.18  16.369  0.007
54570.14  16.43  0.007
54571.19  16.504  0.008
54573.17  16.601  0.009
54575.13  16.695  0.009
54576.15  16.757  0.012
54580.18  16.999  0.008
54587.16  17.413  0.008
54589.15  17.558  0.01
54591.12  17.656  0.01
54595.11  17.858  0.01
54606.07  18.218  0.017
54616.05  18.474  0.015
54626.01  18.737  0.018
54628.02  18.756  0.019
54643.99  19.128  0.021
54645.99  19.169  0.018
