#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
54547.23  16.598  0.021
54548.24  16.461  0.021
54551.23  16.267  0.017
54552.23  16.233  0.017
54558.18  16.505  0.018
54560.19  16.686  0.019
54562.19  16.874  0.02
54564.2  17.086  0.019
54566.21  17.331  0.022
54568.19  17.575  0.02
54569.18  17.7  0.02
54570.14  17.844  0.026
54571.19  17.965  0.032
54573.17  18.289  0.049
54575.13  18.501  0.056
54576.15  18.515  0.068
54589.15  19.596  0.063
54591.12  19.765  0.065
54595.11  19.894  0.05
54616.05  20.468  0.147
